373410,Apex Alphabet,3 BHK 1237 Sq. Ft. Apartment,700 Sq. Ft.,Rs 1.11 Cr
373410,Apex Alphabet,3 BHK 1987 Sq. Ft. Apartment,1191 Sq. Ft.,Rs 1.79 Cr
373410,Apex Alphabet,4 BHK 3070 Sq. Ft. Apartment,1719 Sq. Ft.,Rs 2.76 Cr
373829,Orris Greenbay Golf Village Plots,3150 Sq. Ft. Plot,3150 Sq. Ft.,Rs 2.83 Cr
373829,Orris Greenbay Golf Village Plots,6750 Sq. Ft. Plot,6750 Sq. Ft.,Rs 6.08 Cr
4462,ABA Cherry County,2 BHK 891 Sq. Ft. Apartment,560 Sq. Ft.,Rs 70.19 Lac
4462,ABA Cherry County,3 BHK 1206 Sq. Ft. Apartment,719 Sq. Ft.,Rs 93.77 Lac
4462,ABA Cherry County,3 BHK 1521 Sq. Ft. Apartment,954 Sq. Ft.,Rs 1.17 Cr
4462,ABA Cherry County,3 BHK 1620 Sq. Ft. Apartment,1023 Sq. Ft.,Rs 1.25 Cr
4462,ABA Cherry County,4 BHK 2232 Sq. Ft. Apartment,1376 Sq. Ft.,Rs 1.71 Cr
4462,ABA Cherry County,308 Sq. Ft. Retail Shop,308 Sq. Ft.,Price on Request
6356,Kumar Imperial Greens,2 BHK 1105 Sq. Ft. Apartment,1105 Sq. Ft.,Rs 87.61 Lac
6356,Kumar Imperial Greens,2 BHK 1175 Sq. Ft. Apartment,1175 Sq. Ft.,Rs 92.98 Lac
6356,Kumar Imperial Greens,3 BHK 1490 Sq. Ft. Apartment,1490 Sq. Ft.,Rs 1.17 Cr
6356,Kumar Imperial Greens,3 BHK 1565 Sq. Ft. Apartment,1565 Sq. Ft.,Rs 1.23 Cr
6356,Kumar Imperial Greens,3 BHK 1990 Sq. Ft. Apartment,1990 Sq. Ft.,Rs 1.56 Cr
373245,Express Astra,2 BHK 1150 Sq. Ft. Apartment,1150 Sq. Ft.,Rs 1.42 Cr
373245,Express Astra,3 BHK 1350 Sq. Ft. Apartment,1350 Sq. Ft.,Rs 1.67 Cr
373245,Express Astra,3 BHK 1570 Sq. Ft. Apartment,1570 Sq. Ft.,Rs 1.94 Cr
373245,Express Astra,3 BHK 2005 Sq. Ft. Apartment,2005 Sq. Ft.,Rs 2.48 Cr
373245,Express Astra,4 BHK 2325 Sq. Ft. Apartment,2325 Sq. Ft.,Rs 2.87 Cr
401978,Ambesten Twin County,2 BHK 910 Sq. Ft. Apartment,910 Sq. Ft.,Rs 29.12 Lac
401978,Ambesten Twin County,2 BHK 950 Sq. Ft. Apartment,950 Sq. Ft.,Rs 30.40 Lac
401978,Ambesten Twin County,3 BHK 1350 Sq. Ft. Apartment,1350 Sq. Ft.,Rs 43.20 Lac
43270,Skyline Speedway Avenue,2 BHK 1150 Sq. Ft. Apartment,1150 Sq. Ft.,Price on Request
43270,Skyline Speedway Avenue,2 BHK 1268 Sq. Ft. Apartment,1268 Sq. Ft.,Price on Request
43270,Skyline Speedway Avenue,3 BHK 1560 Sq. Ft. Apartment,1560 Sq. Ft.,Price on Request
43270,Skyline Speedway Avenue,3 BHK 1911 Sq. Ft. Apartment,1911 Sq. Ft.,Price on Request
43270,Skyline Speedway Avenue,3 BHK 2410 Sq. Ft. Penthouse,2410 Sq. Ft.,Price on Request
43270,Skyline Speedway Avenue,4 BHK 2365 Sq. Ft. Apartment,2365 Sq. Ft.,Price on Request
43270,Skyline Speedway Avenue,4 BHK 3596 Sq. Ft. Penthouse,3596 Sq. Ft.,Price on Request
43270,Skyline Speedway Avenue,4 BHK 2717 Sq. Ft. Penthouse,2717 Sq. Ft.,Price on Request
43270,Skyline Speedway Avenue,4 BHK 2277 Sq. Ft. Penthouse,2277 Sq. Ft.,Price on Request
