62053,Mounthill Essence,2 BHK 966 Sq. Ft. Apartment,580 Sq. Ft.,Rs 31.88 Lac
62053,Mounthill Essence,2 BHK 1198 Sq. Ft. Apartment,690 Sq. Ft.,Rs 39.53 Lac
62053,Mounthill Essence,2 BHK 1420 Sq. Ft. Apartment,708 Sq. Ft.,Rs 46.86 Lac
62053,Mounthill Essence,3 BHK 1431 Sq. Ft. Apartment,999 Sq. Ft.,Rs 47.22 Lac
62053,Mounthill Essence,3 BHK 1515 Sq. Ft. Apartment,848 Sq. Ft.,Rs 49.99 Lac
62053,Mounthill Essence,3 BHK 1520 Sq. Ft. Apartment,848 Sq. Ft.,Rs 50.16 Lac
62053,Mounthill Essence,4 BHK 1935 Sq. Ft. Apartment,941 Sq. Ft.,Rs 63.85 Lac
65394,Modi Lotus Homes,1 BHK 590 Sq. Ft. Apartment,590 Sq. Ft.,Rs 28.02 Lac
65394,Modi Lotus Homes,2 BHK 741 Sq. Ft. Apartment,741 Sq. Ft.,Rs 35.20 Lac
65394,Modi Lotus Homes,3 BHK 1102 Sq. Ft. Apartment,1102 Sq. Ft.,Rs 52.34 Lac
65774,Modi Edifice,3 BHK 1449 Sq. Ft. Apartment,962 Sq. Ft.,Rs 76.07 Lac
67272,Modi Elegance,1 BHK 627 Sq. Ft. Apartment,627 Sq. Ft.,Rs 32.60 Lac
67272,Modi Elegance,2 BHK 731 Sq. Ft. Apartment,731 Sq. Ft.,Rs 38.01 Lac
67272,Modi Elegance,2 BHK 1003 Sq. Ft. Apartment,1003 Sq. Ft.,Rs 52.16 Lac
67272,Modi Elegance,3 BHK 1224 Sq. Ft. Apartment,1224 Sq. Ft.,Rs 63.65 Lac
67272,Modi Elegance,3 BHK 1596 Sq. Ft. Apartment,1596 Sq. Ft.,Rs 82.99 Lac
69896,Madhu Park Ville,2 BHK 1245 Sq. Ft. Apartment,1245 Sq. Ft.,Rs 84.66 Lac
69896,Madhu Park Ville,2 BHK 1509 Sq. Ft. Apartment,1509 Sq. Ft.,Rs 1.03 Cr
69896,Madhu Park Ville,3 BHK 1962 Sq. Ft. Apartment,1962 Sq. Ft.,Rs 1.33 Cr
69896,Madhu Park Ville,3 BHK 2189 Sq. Ft. Apartment,2189 Sq. Ft.,Rs 1.49 Cr
75215,Anantha Vayun Meadows,3 BHK 1490 Sq. Ft. Apartment,1490 Sq. Ft.,Rs 71.52 Lac
75215,Anantha Vayun Meadows,3 BHK 2050 Sq. Ft. Apartment,2050 Sq. Ft.,Rs 98.40 Lac
115417,Modi Paradise Apartment,2 BHK 746 Sq. Ft. Apartment,746 Sq. Ft.,Rs 38.98 Lac
115417,Modi Paradise Apartment,2 BHK 970 Sq. Ft. Apartment,970 Sq. Ft.,Rs 50.68 Lac
115417,Modi Paradise Apartment,3 BHK 1196 Sq. Ft. Apartment,1196 Sq. Ft.,Rs 62.49 Lac
115417,Modi Paradise Apartment,3 BHK 1254 Sq. Ft. Apartment,1254 Sq. Ft.,Rs 65.52 Lac
115417,Modi Paradise Apartment,3 BHK 1334 Sq. Ft. Apartment,1334 Sq. Ft.,Rs 69.70 Lac
125349,Modi Golden County,3 BHK 1610 Sq. Ft. Villa,1610 Sq. Ft.,Price on Request
